Trip.ID,Duration,Start .Date,Start .Station,Start .Terminal,End.Date,End.Station,End.Terminal,Bike..,Subscriber.Type,Zip.Code
T101172,10767,10/08/2014 02:51,San Jose Diridon,01003,10/08/2014 05:50,Sunnyvale Station,01002,B8753,Customer,94265
T101173,5757,03/16/2014 19:00,Los Gatos Depot,01009,03/16/2014 20:36,Oakland Transit,01009,B6521,Customer,94292
T101174,2003,05/03/2014 13:07,Menlo Park,01013,05/03/2014 13:40,Mountain View Caltrain,01001,B8036,Customer,94461
T101175,2984,02/16/2014 10:19,Los Gatos Depot,01007,02/16/2014 11:09,Palo Alto Station,01001,B6514,Subscriber,94168
T101176,8862,10/16/2014 12:09,Oakland Transit,01004,10/16/2014 14:36,Palo Alto Station,01006,B7074,Subscriber,94194
T101177,6499,07/28/2014 02:36,Sunnyvale Station,01010,07/28/2014 04:25,Santa Clara Transit,01015,B6620,Subscriber,94827
T101178,8724,10/24/2014 00:07,Campbell Ave,01011,10/24/2014 02:32,Mountain View Caltrain,01004,B6164,Customer,94578
T101179,2146,09/26/2014 00:47,Menlo Park,01002,09/26/2014 01:23,Redwood City,01008,B4925,Subscriber,94215
T101180,3708,03/13/2014 21:43,Menlo Park,01015,03/13/2014 22:45,Santana Row,01015,B6918,Subscriber,94511
T101181,116,03/16/2014 09:17,Sunnyvale Station,01008,03/16/2014 09:19,Los Gatos Depot,01006,B7528,Subscriber,94463
T101182,432,03/26/2014 00:51,Redwood City,01012,03/26/2014 00:58,Santana Row,01010,B7200,Subscriber,94513
T101183,4948,10/14/2014 20:17,Cupertino Center,01005,10/14/2014 21:40,Santa Clara Transit,01011,B1937,Subscriber,94378
T101184,7645,07/08/2014 01:03,Redwood City,01002,07/08/2014 03:10,Menlo Park,01013,B6833,Subscriber,94616
T101185,8980,04/18/2014 09:09,Fremont Hub,01001,04/18/2014 11:39,Los Gatos Depot,01010,B6410,Subscriber,94673
T101186,7008,10/09/2014 09:37,Santana Row,01002,10/09/2014 11:34,Santana Row,01012,B2641,Subscriber,94946
T101187,8775,08/17/2014 23:20,Redwood City,01002,08/18/2014 01:47,Sunnyvale Station,01012,B1050,Customer,95064
T101188,6274,10/23/2014 05:39,Campbell Ave,01010,10/23/2014 07:23,Campbell Ave,01013,B8486,Customer,95058
T101189,3822,07/23/2014 17:58,Cupertino Center,01012,07/23/2014 19:01,San Jose Diridon,01001,B7583,Subscriber,94546
T101190,4115,08/20/2014 18:29,Santa Clara Transit,01005,08/20/2014 19:38,Palo Alto Station,01001,B3275,Customer,94269
T101191,7606,04/20/2014 21:44,Oakland Transit,01013,04/20/2014 23:51,San Jose Diridon,01005,B1420,Subscriber,94671
T101192,5731,02/09/2014 00:58,Palo Alto Station,01008,02/09/2014 02:33,Cupertino Center,01009,B3013,Customer,94864
T101193,2601,11/20/2014 08:39,Oakland Transit,01001,11/20/2014 09:22,San Jose Diridon,01010,B9693,Subscriber,94767
T101194,4576,03/17/2014 09:18,Redwood City,01015,03/17/2014 10:34,Palo Alto Station,01007,B5578,Subscriber,94297
T101195,3148,04/26/2014 01:13,Cupertino Center,01008,04/26/2014 02:05,Mountain View Caltrain,01005,B5072,Customer,94070
T101196,1908,03/30/2014 08:17,Palo Alto Station,01003,03/30/2014 08:49,Santa Clara Transit,01007,B7036,Customer,94788
T101197,587,05/21/2014 03:39,Santa Clara Transit,01011,05/21/2014 03:49,Santa Clara Transit,01011,B8404,Customer,94098
T101198,6928,03/11/2014 16:30,Mountain View Caltrain,01011,03/11/2014 18:26,Palo Alto Station,01006,B8785,Subscriber,94405
T101199,10134,04/28/2014 09:20,Santana Row,01001,04/28/2014 12:09,Menlo Park,01003,B9436,Subscriber,94373
T101200,316,01/06/2014 11:52,Palo Alto Station,01015,01/06/2014 11:57,Santana Row,01015,B7768,Customer,94029
T101201,4003,10/02/2014 23:12,Menlo Park,01001,10/03/2014 00:19,Menlo Park,01009,B4079,Customer,94292
T101202,3436,07/27/2014 10:29,Santa Clara Transit,01011,07/27/2014 11:27,San Jose Diridon,01001,B1051,Customer,94069
T101203,1162,02/19/2014 03:50,Menlo Park,01007,02/19/2014 04:09,Sunnyvale Station,01010,B6278,Subscriber,94487
T101204,1713,04/17/2014 12:46,Fremont Hub,01005,04/17/2014 13:14,Mountain View Caltrain,01003,B1272,Subscriber,94331
T101205,9791,01/18/2014 16:14,Cupertino Center,01003,01/18/2014 18:57,Palo Alto Station,01005,B6901,Subscriber,94812
T101206,610,01/22/2014 04:13,Fremont Hub,01012,01/22/2014 04:23,San Jose Diridon,01003,B1749,Customer,94660
T101207,7374,08/03/2014 21:40,Palo Alto Station,01006,08/03/2014 23:43,Santana Row,01009,B6333,Subscriber,94023
T101208,9854,04/24/2014 10:54,Redwood City,01015,04/24/2014 13:38,Sunnyvale Station,01008,B8279,Subscriber,94984
T101209,857,09/28/2014 20:24,Campbell Ave,01007,09/28/2014 20:38,Campbell Ave,01015,B4826,Customer,94990
T101210,4069,02/19/2014 01:00,Redwood City,01010,02/19/2014 02:08,Downtown San Jose,01006,B8938,Subscriber,94704
T101211,784,09/05/2014 17:22,Mountain View Caltrain,01001,09/05/2014 17:35,Santa Clara Transit,01015,B7556,Subscriber,94384
T101212,6650,12/04/2014 06:38,Sunnyvale Station,01009,12/04/2014 08:29,Fremont Hub,01008,B2333,Customer,94830
T101213,7251,10/20/2014 08:31,Campbell Ave,01012,10/20/2014 10:32,Fremont Hub,01003,B6707,Subscriber,94925
T101214,3899,07/10/2014 15:19,Sunnyvale Station,01013,07/10/2014 16:24,Santana Row,01002,B8010,Subscriber,94439
T101215,8903,02/09/2014 20:11,Menlo Park,01008,02/09/2014 22:39,Campbell Ave,01006,B8800,Customer,94928
T101216,3619,12/05/2014 22:20,Oakland Transit,01008,12/05/2014 23:20,Santana Row,01012,B2645,Customer,94538
T101217,984,01/05/2014 18:19,Santa Clara Transit,01007,01/05/2014 18:35,Menlo Park,01009,B7305,Customer,95117
T101218,2355,08/11/2014 22:39,Downtown San Jose,01007,08/11/2014 23:19,Fremont Hub,01007,B5814,Customer,94900
T101219,8315,04/21/2014 10:14,Fremont Hub,01014,04/21/2014 12:32,San Jose Diridon,01003,B4196,Subscriber,94241
T101220,4799,07/02/2014 07:05,Campbell Ave,01012,07/02/2014 08:25,Campbell Ave,01005,B3345,Subscriber,94572
T101221,3896,07/05/2014 21:56,Campbell Ave,01013,07/05/2014 23:01,Mountain View Caltrain,01002,B9520,Customer,95053
T101222,9498,06/21/2014 01:28,Santa Clara Transit,01013,06/21/2014 04:06,Oakland Transit,01006,B9267,Subscriber,94690
T101223,5284,05/13/2014 07:36,Los Gatos Depot,01013,05/13/2014 09:04,Fremont Hub,01001,B1520,Subscriber,94690
T101224,9521,03/13/2014 14:23,Santa Clara Transit,01002,03/13/2014 17:02,Palo Alto Station,01003,B3094,Customer,94381
T101225,9856,01/20/2014 22:51,Santana Row,01009,01/21/2014 01:36,San Jose Diridon,01008,B9158,Customer,94522
T101226,5313,04/09/2014 01:16,Oakland Transit,01004,04/09/2014 02:44,Santa Clara Transit,01014,B2426,Subscriber,94698
T101227,3941,12/01/2014 15:50,Mountain View Caltrain,01001,12/01/2014 16:56,Fremont Hub,01014,B5937,Subscriber,94998
T101228,5004,07/05/2014 12:45,Santana Row,01007,07/05/2014 14:08,Downtown San Jose,01005,B9990,Customer,95124
T101229,2407,02/14/2014 07:22,San Jose Diridon,01012,02/14/2014 08:02,Mountain View Caltrain,01012,B8648,Customer,94934
T101230,8600,11/16/2014 06:40,Oakland Transit,01014,11/16/2014 09:03,Cupertino Center,01006,B3753,Subscriber,94197
T101231,3681,01/26/2014 09:02,Redwood City,01013,01/26/2014 10:04,Santana Row,01015,B8311,Subscriber,94701
T101232,6835,06/05/2014 14:51,Los Gatos Depot,01008,06/05/2014 16:45,Palo Alto Station,01007,B2895,Customer,95063
T101233,4983,07/10/2014 23:24,Los Gatos Depot,01002,07/11/2014 00:47,Sunnyvale Station,01005,B8899,Customer,94538
T101234,4568,01/29/2014 18:29,Los Gatos Depot,01010,01/29/2014 19:45,Oakland Transit,01015,B9858,Customer,94129
T101235,1058,08/13/2014 02:13,Mountain View Caltrain,01009,08/13/2014 02:31,Santa Clara Transit,01015,B4946,Subscriber,94748
T101236,9181,09/02/2014 10:51,Santana Row,01015,09/02/2014 13:24,Oakland Transit,01005,B4987,Customer,94873
T101237,9753,09/24/2014 14:11,Sunnyvale Station,01006,09/24/2014 16:53,Downtown San Jose,01010,B4467,Subscriber,94052
T101238,2929,01/21/2014 19:40,Cupertino Center,01006,01/21/2014 20:29,Oakland Transit,01014,B3792,Subscriber,95112
T101239,10316,02/28/2014 22:11,Mountain View Caltrain,01011,03/01/2014 01:03,San Jose Diridon,01013,B2465,Subscriber,94258
T101240,7059,02/27/2014 22:37,Oakland Transit,01005,02/28/2014 00:34,Mountain View Caltrain,01015,B2728,Customer,94193
T101241,9167,11/12/2014 00:23,Redwood City,01007,11/12/2014 02:56,Fremont Hub,01005,B8125,Subscriber,94465
T101242,8180,08/07/2014 14:02,Downtown San Jose,01001,08/07/2014 16:19,Menlo Park,01009,B1478,Subscriber,94936
T101243,828,04/28/2014 23:57,Cupertino Center,01011,04/29/2014 00:10,Sunnyvale Station,01006,B3625,Customer,94227
T101244,5702,02/03/2014 01:56,Santa Clara Transit,01011,02/03/2014 03:31,Downtown San Jose,01007,B6349,Subscriber,94246
T101245,10600,04/07/2014 09:18,Downtown San Jose,01002,04/07/2014 12:15,Fremont Hub,01015,B7283,Subscriber,95127
T101246,6304,02/16/2014 00:02,San Jose Diridon,01006,02/16/2014 01:47,Santana Row,01003,B5593,Customer,94605
T101247,8652,08/05/2014 17:37,Oakland Transit,01009,08/05/2014 20:01,Sunnyvale Station,01006,B4610,Subscriber,94258
T101248,5282,10/24/2014 21:07,Oakland Transit,01014,10/24/2014 22:35,Menlo Park,01012,B5220,Customer,94711
T101249,6881,06/11/2014 15:01,Palo Alto Station,01006,06/11/2014 16:56,San Jose Diridon,01008,B8803,Subscriber,94628
T101250,6748,08/24/2014 11:17,Palo Alto Station,01002,08/24/2014 13:09,Sunnyvale Station,01013,B3016,Customer,94926
T101251,2504,08/20/2014 12:18,Sunnyvale Station,01014,08/20/2014 13:00,Santana Row,01003,B3224,Subscriber,94893
T101252,4973,11/04/2014 02:14,Campbell Ave,01008,11/04/2014 03:37,Menlo Park,01009,B9757,Customer,95133
T101253,6227,08/29/2014 04:04,Downtown San Jose,01013,08/29/2014 05:48,Fremont Hub,01014,B9060,Subscriber,94169
T101254,3072,03/29/2014 15:33,Los Gatos Depot,01013,03/29/2014 16:24,Mountain View Caltrain,01015,B2481,Subscriber,95033
T101255,8873,10/29/2014 05:59,Santana Row,01005,10/29/2014 08:27,Cupertino Center,01011,B6452,Subscriber,94373
T101256,7818,07/22/2014 22:43,Palo Alto Station,01011,07/23/2014 00:54,Redwood City,01011,B4666,Customer,94814
T101257,4008,05/28/2014 17:22,Campbell Ave,01004,05/28/2014 18:29,Sunnyvale Station,01013,B2059,Subscriber,95046
T101258,3752,06/24/2014 23:05,Oakland Transit,01003,06/25/2014 00:08,Santana Row,01008,B6623,Customer,94399
T101259,4987,12/19/2014 19:52,Menlo Park,01009,12/19/2014 21:15,Downtown San Jose,01001,B7176,Customer,94290
T101260,2425,06/21/2014 22:27,Palo Alto Station,01001,06/21/2014 23:07,Redwood City,01004,B7252,Customer,94454
T101261,7646,04/26/2014 11:31,Fremont Hub,01007,04/26/2014 13:39,Santa Clara Transit,01003,B8159,Customer,94034
T101262,1004,12/01/2014 01:20,Mountain View Caltrain,01011,12/01/2014 01:36,Campbell Ave,01001,B4823,Subscriber,94406
T101263,9274,08/17/2014 13:27,Santana Row,01004,08/17/2014 16:01,Palo Alto Station,01004,B4662,Subscriber,94724
T101264,6821,06/16/2014 12:59,Campbell Ave,01005,06/16/2014 14:52,Redwood City,01003,B5244,Subscriber,95076
T101265,6884,04/29/2014 14:21,Redwood City,01012,04/29/2014 16:15,Menlo Park,01001,B2895,Subscriber,94310
T101266,9190,08/09/2014 20:00,Palo Alto Station,01007,08/09/2014 22:33,San Jose Diridon,01008,B5767,Subscriber,95086
T101267,8743,08/30/2014 04:23,Campbell Ave,01015,08/30/2014 06:49,Menlo Park,01005,B2436,Customer,95075
T101268,2256,01/24/2014 09:23,Redwood City,01002,01/24/2014 10:00,Cupertino Center,01003,B2824,Subscriber,94096
T101269,6423,08/25/2014 18:10,San Jose Diridon,01011,08/25/2014 19:57,Cupertino Center,01012,B2460,Customer,95091
T101270,4038,10/15/2014 10:07,San Jose Diridon,01012,10/15/2014 11:15,Mountain View Caltrain,01008,B6574,Subscriber,94742
T101271,4237,02/08/2014 12:55,Santana Row,01006,02/08/2014 14:06,Santa Clara Transit,01007,B4082,Customer,95104
T101272,3391,10/24/2014 05:13,Santa Clara Transit,01008,10/24/2014 06:10,Santana Row,01002,B2902,Customer,94471
T101273,5471,03/22/2014 16:43,Sunnyvale Station,01002,03/22/2014 18:14,Redwood City,01015,B7025,Subscriber,95087
T101274,10655,08/31/2014 22:13,Fremont Hub,01015,09/01/2014 01:10,Santa Clara Transit,01015,B3087,Customer,94341
T101275,1355,03/23/2014 22:53,Fremont Hub,01011,03/23/2014 23:16,Sunnyvale Station,01008,B6134,Customer,94766
T101276,7429,04/13/2014 18:40,Palo Alto Station,01008,04/13/2014 20:44,Campbell Ave,01001,B7229,Subscriber,94325
T101277,6139,09/14/2014 11:38,Los Gatos Depot,01012,09/14/2014 13:20,San Jose Diridon,01008,B1027,Subscriber,94205
T101278,1574,02/01/2014 12:43,Fremont Hub,01004,02/01/2014 13:09,Oakland Transit,01006,B6092,Customer,94339
T101279,8835,03/02/2014 23:52,Palo Alto Station,01003,03/03/2014 02:19,Redwood City,01012,B2013,Subscriber,94463
T101280,3180,04/04/2014 03:42,Santana Row,01001,04/04/2014 04:35,Sunnyvale Station,01009,B9775,Customer,94311
T101281,904,03/09/2014 12:03,Fremont Hub,01004,03/09/2014 12:18,Mountain View Caltrain,01008,B4110,Customer,95107
T101282,4458,08/03/2014 08:56,Fremont Hub,01001,08/03/2014 10:10,Sunnyvale Station,01008,B7359,Subscriber,94868
T101283,6239,01/30/2014 03:39,Fremont Hub,01012,01/30/2014 05:23,Redwood City,01008,B7941,Customer,94414
T101284,9971,03/02/2014 18:59,Mountain View Caltrain,01010,03/02/2014 21:45,Downtown San Jose,01002,B6237,Customer,94570
T101285,9938,01/02/2014 00:56,Palo Alto Station,01004,01/02/2014 03:42,Campbell Ave,01014,B6980,Subscriber,94100
T101286,707,06/08/2014 15:39,Los Gatos Depot,01008,06/08/2014 15:51,San Jose Diridon,01012,B3069,Subscriber,94820
T101287,1252,06/24/2014 22:59,Downtown San Jose,01007,06/24/2014 23:20,Palo Alto Station,01014,B9515,Subscriber,94607
T101288,3142,09/25/2014 17:24,Redwood City,01002,09/25/2014 18:16,Fremont Hub,01003,B4639,Subscriber,94798
T101289,9686,08/19/2014 14:43,Downtown San Jose,01013,08/19/2014 17:24,Santa Clara Transit,01002,B2746,Subscriber,95068
T101290,9216,07/02/2014 11:54,Downtown San Jose,01009,07/02/2014 14:27,Los Gatos Depot,01006,B7476,Subscriber,94862
T101291,3615,04/24/2014 02:44,Downtown San Jose,01011,04/24/2014 03:44,Mountain View Caltrain,01002,B1150,Customer,94975
T101292,7914,01/13/2014 16:13,Santana Row,01005,01/13/2014 18:25,Downtown San Jose,01004,B9819,Subscriber,94958
T101293,3482,03/31/2014 21:30,Downtown San Jose,01008,03/31/2014 22:28,Fremont Hub,01014,B8546,Subscriber,94659
T101294,5515,04/22/2014 21:19,San Jose Diridon,01009,04/22/2014 22:51,Sunnyvale Station,01005,B6176,Subscriber,94278
T101295,5027,10/02/2014 13:18,San Jose Diridon,01014,10/02/2014 14:42,San Jose Diridon,01003,B3370,Subscriber,94614
T101296,311,04/20/2014 19:07,Cupertino Center,01013,04/20/2014 19:12,San Jose Diridon,01014,B5863,Subscriber,94000
T101297,3530,10/01/2014 00:19,Sunnyvale Station,01008,10/01/2014 01:17,Los Gatos Depot,01003,B4586,Subscriber,94153
T101298,3173,11/30/2014 20:06,Menlo Park,01001,11/30/2014 20:59,Fremont Hub,01012,B9189,Subscriber,94514
T101299,1982,06/26/2014 07:52,Campbell Ave,01001,06/26/2014 08:25,Menlo Park,01009,B8467,Customer,95138
T101300,7906,01/28/2014 15:26,San Jose Diridon,01006,01/28/2014 17:38,Santana Row,01014,B3415,Subscriber,94638
T101301,4034,09/24/2014 22:53,Campbell Ave,01001,09/25/2014 00:00,Menlo Park,01005,B5643,Customer,94427
T101302,9962,04/01/2014 15:40,Fremont Hub,01006,04/01/2014 18:26,Los Gatos Depot,01010,B3389,Subscriber,94136
T101303,3410,12/25/2014 19:28,Oakland Transit,01013,12/25/2014 20:25,Palo Alto Station,01015,B1562,Customer,94121
T101304,6558,04/13/2014 17:49,Cupertino Center,01012,04/13/2014 19:38,Campbell Ave,01011,B6245,Customer,94840
T101305,3981,11/02/2014 23:05,Sunnyvale Station,01001,11/03/2014 00:11,Fremont Hub,01010,B6060,Subscriber,94287
T101306,9105,11/04/2014 06:57,San Jose Diridon,01007,11/04/2014 09:29,Mountain View Caltrain,01004,B9230,Customer,94294
T101307,5329,08/31/2014 17:57,Redwood City,01002,08/31/2014 19:26,Sunnyvale Station,01010,B3022,Subscriber,94984
T101308,4697,08/18/2014 01:14,San Jose Diridon,01004,08/18/2014 02:32,Palo Alto Station,01001,B5480,Customer,94328
T101309,6296,09/14/2014 18:40,Redwood City,01013,09/14/2014 20:25,Santana Row,01009,B8836,Customer,94496
T101310,7699,11/09/2014 04:56,Menlo Park,01011,11/09/2014 07:04,Mountain View Caltrain,01013,B4534,Subscriber,94801
T101311,8803,12/29/2014 14:25,Sunnyvale Station,01011,12/29/2014 16:51,Redwood City,01010,B9110,Subscriber,94326
T101312,10688,03/18/2014 19:48,Sunnyvale Station,01009,03/18/2014 22:46,Los Gatos Depot,01003,B5775,Subscriber,94858
T101313,5946,06/15/2014 02:34,Menlo Park,01008,06/15/2014 04:14,Campbell Ave,01007,B7171,Customer,94800
T101314,5113,02/14/2014 13:47,Campbell Ave,01011,02/14/2014 15:12,Fremont Hub,01015,B1963,Subscriber,94396
T101315,4345,07/31/2014 11:41,Santa Clara Transit,01014,07/31/2014 12:53,Redwood City,01002,B6458,Customer,94509
T101316,5952,03/29/2014 07:22,Palo Alto Station,01014,03/29/2014 09:01,San Jose Diridon,01004,B3501,Customer,94717
T101317,8461,09/09/2014 12:23,Mountain View Caltrain,01009,09/09/2014 14:44,San Jose Diridon,01013,B4450,Subscriber,94144
T101318,8207,02/27/2014 20:40,Downtown San Jose,01003,02/27/2014 22:57,Campbell Ave,01008,B4687,Customer,94463
T101319,7695,12/19/2014 19:00,Cupertino Center,01012,12/19/2014 21:08,Redwood City,01011,B1861,Customer,94565
T101320,1675,04/14/2014 03:52,Los Gatos Depot,01010,04/14/2014 04:20,Palo Alto Station,01002,B3933,Customer,94287
T101321,7752,11/18/2014 00:45,Santa Clara Transit,01004,11/18/2014 02:54,Menlo Park,01015,B8987,Customer,94822
T101322,5306,02/25/2014 05:44,Palo Alto Station,01015,02/25/2014 07:12,Cupertino Center,01006,B7419,Subscriber,94252
T101323,3388,01/28/2014 17:35,Mountain View Caltrain,01002,01/28/2014 18:31,Fremont Hub,01001,B5900,Customer,94310
T101324,6133,01/24/2014 03:52,Oakland Transit,01001,01/24/2014 05:34,Mountain View Caltrain,01005,B3608,Customer,94421
T101325,5186,03/06/2014 10:30,San Jose Diridon,01012,03/06/2014 11:57,Palo Alto Station,01011,B1353,Subscriber,94908
T101326,6841,11/04/2014 19:50,Santa Clara Transit,01003,11/04/2014 21:44,Santana Row,01011,B9977,Subscriber,94291
T101327,809,04/30/2014 11:08,Santa Clara Transit,01008,04/30/2014 11:22,Sunnyvale Station,01002,B7427,Customer,94564
T101328,9276,08/20/2014 02:12,Santana Row,01011,08/20/2014 04:47,Campbell Ave,01007,B6528,Customer,94670
T101329,3685,10/18/2014 20:47,Menlo Park,01001,10/18/2014 21:48,Cupertino Center,01006,B7921,Customer,94022
T101330,2450,11/17/2014 02:28,Cupertino Center,01008,11/17/2014 03:09,Fremont Hub,01010,B8756,Customer,94240
T101331,325,08/10/2014 01:23,Los Gatos Depot,01015,08/10/2014 01:29,Redwood City,01015,B6706,Subscriber,95066
T101332,4332,12/24/2014 18:08,Cupertino Center,01015,12/24/2014 19:20,Fremont Hub,01002,B7412,Subscriber,94637
T101333,9125,04/23/2014 02:02,Campbell Ave,01010,04/23/2014 04:34,Campbell Ave,01014,B7407,Subscriber,95073
T101334,9628,06/20/2014 13:12,Downtown San Jose,01001,06/20/2014 15:52,Fremont Hub,01006,B2176,Subscriber,94210
T101335,9548,02/18/2014 07:03,Redwood City,01004,02/18/2014 09:42,Santana Row,01003,B9648,Customer,94964
T101336,6901,07/02/2014 00:34,Palo Alto Station,01012,07/02/2014 02:29,Menlo Park,01001,B5637,Subscriber,94475
T101337,4896,09/25/2014 10:56,Campbell Ave,01011,09/25/2014 12:18,Sunnyvale Station,01002,B5626,Subscriber,94897
T101338,2557,04/29/2014 02:20,Santana Row,01003,04/29/2014 03:02,San Jose Diridon,01008,B4196,Customer,94611
T101339,3274,09/29/2014 17:59,Campbell Ave,01001,09/29/2014 18:54,Menlo Park,01014,B9978,Subscriber,94255
T101340,5464,06/06/2014 07:39,Fremont Hub,01003,06/06/2014 09:10,Downtown San Jose,01012,B7451,Subscriber,95108
T101341,3828,04/16/2014 17:31,Sunnyvale Station,01011,04/16/2014 18:34,Campbell Ave,01011,B2594,Subscriber,94930
T101342,6283,07/14/2014 08:44,Palo Alto Station,01001,07/14/2014 10:29,Menlo Park,01008,B3144,Customer,94314
T101343,9395,07/29/2014 16:59,Fremont Hub,01015,07/29/2014 19:36,Palo Alto Station,01008,B6298,Customer,94144
T101344,4086,07/11/2014 18:30,Downtown San Jose,01005,07/11/2014 19:38,Santa Clara Transit,01011,B1886,Subscriber,94699
T101345,8240,06/20/2014 00:12,San Jose Diridon,01014,06/20/2014 02:29,San Jose Diridon,01005,B5981,Subscriber,94557
T101346,9081,02/01/2014 05:46,Sunnyvale Station,01013,02/01/2014 08:17,Santana Row,01010,B8496,Customer,94083
T101347,10785,08/21/2014 06:06,Sunnyvale Station,01002,08/21/2014 09:06,Menlo Park,01011,B3681,Subscriber,94781
T101348,5590,01/16/2014 11:31,Menlo Park,01008,01/16/2014 13:04,Santana Row,01001,B3253,Customer,94523
T101349,4276,12/12/2014 10:01,Palo Alto Station,01010,12/12/2014 11:12,Cupertino Center,01006,B8239,Customer,94231
T101350,8065,06/17/2014 18:47,Sunnyvale Station,01003,06/17/2014 21:02,Santa Clara Transit,01001,B8904,Customer,94955
T101351,10573,10/13/2014 06:21,Menlo Park,01014,10/13/2014 09:17,Cupertino Center,01011,B5769,Customer,94872
T101352,8097,05/06/2014 04:15,San Jose Diridon,01010,05/06/2014 06:30,Menlo Park,01010,B3372,Subscriber,94344
T101353,7610,08/23/2014 11:01,Los Gatos Depot,01002,08/23/2014 13:07,Santana Row,01008,B4436,Subscriber,94997
